ENERGYSTARScore,LargestPropertyUseType,LargestPropertyUseTypeGFA,Latitude,Longitude,Neighborhood,NumberofBuildings,NumberofFloors,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,PropertyName,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearBuilt
8.0,Office,757027.0,47.53493,-122.31788,GREATER DUWAMISH,1.0,3,Mixed Use Property,494835,0,494835,Plant 2 Site,Laboratory,639931.0,Non-Refrigerated Warehouse,459748.0,1992
72.0,Hotel,88157.0,47.65476,-122.34732,LAKE UNION,1.0,4,Hotel,85284,41539,126823,Olympic Hospitality,Parking,41539.0,Swimming Pool,0.0,2014
79.0,Office,286538.0,47.60869,-122.33588,DOWNTOWN,1.0,21,Large Office,298426,0,298426,Puget Sound Plaza,Parking,197750.0,Other - Education,11888.0,1960
28.0,Hotel,100528.0,47.61210727,-122.3205972,EAST,1.0,6,Hotel,100528,50017,150545,Silver Cloud Inn - Broadway,Parking,50017.0,None,0.0,2003
97.0,Office,138257.0,47.61036,-122.34037,DOWNTOWN,1.0,10,Large Office,132998,0,132998,Broadacres Building,Retail Store,0.0,None,0.0,1908
75.0,Strip Mall,124231.0,47.72546,-122.34659,NORTHWEST,6.0,1,Other,111900,0,111900,Aurora Shopping Center,Parking,0.0,None,0.0,1964
89.0,Self-Storage Facility,38439.0,47.61351,-122.35129,DOWNTOWN,1.0,3,Self-Storage Facility,70586,0,70586,Vine Street,Vocational School,28197.0,Office,3859.0,1911
36.0,Non-Refrigerated Warehouse,14150.0,47.5867,-122.30519,GREATER DUWAMISH,1.0,2,Warehouse,25955,0,25955,(ID25025) 1801 Ranier Ave S,Other - Services,8745.0,Office,3060.0,1928
85.0,Other - Entertainment/Public Assembly,102761.0,47.61327,-122.33136,DOWNTOWN,1.0,8,Other,102761,0,102761,Paramount Theatre,None,0.0,None,0.0,1926
99.0,Other,44775.0,47.59347,-122.33369,GREATER DUWAMISH,1.0,4,Other,44775,0,44775,1020 building,None,0.0,None,0.0,1909
86.0,Office,1680937.0,47.60454,-122.33072,DOWNTOWN,1.0,76,Large Office,1632820,319400,1952220,Columbia Center - 2015,Parking,319368.0,None,0.0,1985
100.0,Worship Facility,23772.0,47.51709,-122.37797,SOUTHWEST,1.0,1,Worship Facility,23772,0,23772,Freedom Church,None,0.0,None,0.0,1971
95.0,Office,227556.0,47.60411,-122.33225,DOWNTOWN,1.0,22,Large Office,129000,98556,227556,Pacific Building,Parking,77887.79688,None,0.0,1970
81.0,Worship Facility,57200.0,47.64905,-122.36055,MAGNOLIA / QUEEN ANNE,1.0,3,Worship Facility,62000,0,62000,First Free Methodist Church,Other,5000.0,None,0.0,1949
93.0,Hotel,61721.0,47.61203,-122.34165,DOWNTOWN,1.0,8,Hotel,61721,0,61721,Palladian Hotel,None,0.0,None,0.0,1910
65.0,Non-Refrigerated Warehouse,98480.0,47.56558,-122.32889,GREATER DUWAMISH,1.0,1,Warehouse,98480,0,98480,Merlino Foods Building,None,0.0,None,0.0,1956
78.0,Office,23022.0,47.70868,-122.30089,NORTH,1.0,4,Small and Mid-Sized Office,23022,0,23022,(ID25268) LANDMARK BUILDING,None,0.0,None,0.0,1980
53.0,Restaurant,43728.0,47.60613,-122.34115,DOWNTOWN,1.0,1,Restaurant,43728,0,43728,Pier 57,None,0.0,None,0.0,1900
1.0,Laboratory,176171.0,47.62254,-122.33753,LAKE UNION,1.0,4,Laboratory,129366,111793,241159,401 Terry (ID470),None,0.0,None,0.0,2003
63.0,Distribution Center,25580.0,47.65791,-122.34274,LAKE UNION,1.0,1,Distribution Center,28080,0,28080,Care Medical Equipment,Office,2500.0,None,0.0,1912
93.0,Office,30100.0,47.60104,-122.30155,CENTRAL,1.0,2,Small and Mid-Sized Office,39953,0,39953,RCC,None,0.0,None,0.0,1971
46.0,Non-Refrigerated Warehouse,13393.0,47.55317,-122.33289,GREATER DUWAMISH,1.0,1,Warehouse,25000,0,25000,J D OTT COMPANY (115 S Lucile St),Food Sales,7500.0,Office,4107.0,1964
8.0,Restaurant,22381.0,47.61332,-122.33904,DOWNTOWN,1.0,3,Restaurant,22381,0,22381,G4 Capital Sea Holdings LLC,None,0.0,None,0.0,1923
69.0,Office,36867.0,47.62481,-122.35762,MAGNOLIA / QUEEN ANNE,1.0,4,Small and Mid-Sized Office,41298,15812,57110,18 West Mercer,Parking,28390.0,None,0.0,1984
94.0,K-12 School,50337.0,47.71343,-122.31466,NORTH,1.0,1,K-12 School,34005,0,34005,Hazel Wolf K-8 at Pinehurst,None,0.0,None,0.0,1950
94.0,Office,54372.0,47.60663,-122.32526,EAST,1.0,7,Small and Mid-Sized Office,33548,20824,54372,Pigott Building,Parking,15000.0,None,0.0,1970
63.0,Non-Refrigerated Warehouse,43920.0,47.56549,-122.33221,GREATER DUWAMISH,1.0,1,Warehouse,50832,0,50832,4225 2nd Ave So.,Office,6912.0,None,0.0,1957
98.0,Senior Care Community,58665.0,47.57188,-122.29531,SOUTHEAST,1.0,3,Senior Care Community,78374,0,78374,Washington Care Center,Parking,0.0,None,0.0,1981
7.0,Distribution Center,41308.0,47.5746,-122.32637,GREATER DUWAMISH,1.0,1,Distribution Center,41308,0,41308,3223,None,0.0,None,0.0,1952
66.0,College/University,60122.0,47.6094,-122.31506,CENTRAL,1.0,2,University,60122,0,60122,Hospital Central Services Laundry,Parking,0.0,None,0.0,1916
89.0,Office,622034.0,47.61316,-122.3343,DOWNTOWN,1.0,33,Large Office,791396,0,791396,1600 Seventh,Parking,132465.0,Other,33110.0,1976
67.0,Office,26419.0,47.64976,-122.35684,MAGNOLIA / QUEEN ANNE,1.0,3,Small and Mid-Sized Office,19497,6922,26419,6 Nick,None,0.0,None,0.0,1989
1.0,Non-Refrigerated Warehouse,40000.0,47.54137,-122.33051,GREATER DUWAMISH,1.0,1,Warehouse,44100,0,44100,SeaTac Marine Services,None,0.0,None,0.0,1976
22.0,Non-Refrigerated Warehouse,6900.0,47.56147,-122.38638,SOUTHWEST,1.0,2,Mixed Use Property,20700,0,20700,Matador/Jak's Grill/8 Limbs Yoga/Fitness,Restaurant,6900.0,Other - Recreation,4323.0,1930
84.0,Office,90000.0,47.64963,-122.35158,LAKE UNION,1.0,4,Small and Mid-Sized Office,53472,36528,90000,The Evanston Building,None,0.0,None,0.0,2000
22.0,Other,49847.0,47.62208,-122.35398,MAGNOLIA / QUEEN ANNE,1.0,1,Other,26000,0,26000,Northwest Rooms,None,0.0,None,0.0,1961
8.0,K-12 School,11093.0,47.60745,-122.32542,EAST,1.0,4,K-12 School,27800,0,27800,St. James Cathedral Place,None,0.0,None,0.0,1912
8.0,Hotel,92000.0,47.62562,-122.35121,MAGNOLIA / QUEEN ANNE,1.0,5,Hotel,90583,21273,111856,The Maxwell Hotel,Parking,20000.0,Restaurant,4006.0,2008
60.0,K-12 School,254523.0,47.60598,-122.30156,CENTRAL,1.0,3,K-12 School,254523,0,254523,Garfield High,None,0.0,None,0.0,2008
77.0,Office,256299.0,47.60842,-122.33305,DOWNTOWN,1.0,22,Large Office,336330,0,336330,IBM-COS,Parking,66430.0,Other - Restaurant/Bar,7438.0,1964
10.0,Hospital (General Medical & Surgical),879000.0,47.66231,-122.28146,NORTHEAST,6.0,10,Hospital,879000,0,879000,Seattle Children's Hospital Main Campus,None,0.0,None,0.0,1953
50.0,Medical Office,170727.0,47.60883,-122.32494,EAST,1.0,19,Medical Office,163504,156407,319911,Cabrini Medical Tower,Parking,69171.0,None,0.0,1973
49.0,Other - Services,20047.0,47.56979,-122.29234,SOUTHEAST,1.0,2,Other,20047,0,20047,(ID20541) MYCON'S USED CARS,None,0.0,None,0.0,1963
78.0,Non-Refrigerated Warehouse,19373.0,47.5829,-122.32417,GREATER DUWAMISH,1.0,1,Warehouse,22803,0,22803,Airport Way Ctr - Bldg D,Other,3430.0,None,0.0,1985
43.0,Office,26580.0,47.62038,-122.34668,LAKE UNION,1.0,2,Small and Mid-Sized Office,43183,0,43183,223 Taylor Avenue North,Data Center,11497.0,None,0.0,1953
91.0,Hotel,30910.0,47.66355,-122.30123,NORTHEAST,2.0,2,Hotel,24100,0,24100,University Travelodge,None,0.0,None,0.0,1961
80.0,Social/Meeting Hall,21528.0,47.66894,-122.38242,BALLARD,1.0,2,Other,21528,0,21528,Ballard Masonic Center,None,0.0,None,0.0,1924
90.0,K-12 School,289588.0,47.57589,-122.29365,SOUTHEAST,1.0,4,K-12 School,289588,0,289588,Franklin High,None,0.0,None,0.0,1990
89.0,Other,67670.0,47.60223,-122.33602,DOWNTOWN,1.0,6,Retail Store,86204,0,86204,Western Building,Retail Store,13534.0,None,0.0,1910
19.0,Distribution Center,22201.0,47.58517,-122.32853,GREATER DUWAMISH,1.0,1,Distribution Center,28144,0,28144,Stoneway,Office,6087.0,None,0.0,1966
60.0,Medical Office,520187.0,47.62014,-122.31228,EAST,1.0,3,Medical Office,591981,0,591981,Central Campus,Parking,282392.0,Other/Specialty Hospital,54159.0,1964
99.0,Self-Storage Facility,31360.0,47.70782,-122.31873,NORTH,2.0,2,Self-Storage Facility,33344,0,33344,Northgate Self Storage,Office,984.0,Parking,0.0,1977
66.0,Parking,202171.0,47.58542,-122.32185,GREATER DUWAMISH,1.0,2,Other,108036,0,108036,Honda of Seattle/Toyota of Seattle,Automobile Dealership,108036.0,None,0.0,2015
99.0,Hotel,40552.0,47.59983,-122.32598,DOWNTOWN,1.0,5,Hotel,40552,0,40552,Panama Hotel,None,0.0,None,0.0,1910
42.0,Retail Store,31905.0,47.66246,-122.29898,NORTHEAST,1.0,2,Retail Store,39265,0,39265,BLDG A,Office,4388.0,Other,2679.0,1956
65.0,Other,31365.0,47.57936,-122.32322,GREATER DUWAMISH,1.0,1,Other,31365,0,31365,Thermal Supply,None,0.0,None,0.0,1972
94.0,Office,45864.0,47.61954,-122.35847,MAGNOLIA / QUEEN ANNE,1.0,3,Small and Mid-Sized Office,45864,0,45864,Bayview Building,None,0.0,None,0.0,1930
13.0,Office,151740.0,47.60741,-122.33565,DOWNTOWN,1.0,13,Large Office,189175,0,189175,1200 3rd Ave,Other,12645.0,None,0.0,1921
36.0,Non-Refrigerated Warehouse,24300.0,47.59081,-122.33487,GREATER DUWAMISH,1.0,2,Warehouse,41276,0,41276,Great Floors,Retail Store,13284.0,Office,3692.0,1938
99.0,Non-Refrigerated Warehouse,49802.0,47.58336,-122.32525,GREATER DUWAMISH,1.0,1,Warehouse,45842,0,45842,"Total Reclaim, Inc",Office,22198.0,None,0.0,1960
62.0,Office,78521.0,47.62488,-122.33007,LAKE UNION,1.0,5,Large Office,77953,66620,144573,617 Eastlake,Parking,66650.0,None,0.0,1990
35.0,Supermarket/Grocery Store,25987.0,47.64909,-122.37788,MAGNOLIA / QUEEN ANNE,1.0,1,Supermarket and Grocery Store,25842,0,25842,70500811 -- Interbay,None,0.0,None,0.0,1961
72.0,Retail Store,21194.0,47.66816,-122.27706,NORTHEAST,1.0,1,Mixed Use Property,22778,0,22778,SPBS LLC,Office,12923.0,Restaurant,3720.0,1948
84.0,Office,359040.0,47.62906,-122.34259,MAGNOLIA / QUEEN ANNE,1.0,10,Large Office,513816,0,513816,Dexter Station,Parking,151658.0,Restaurant,1087.0,2015
28.0,Parking,64821.0,47.61164,-122.33446,DOWNTOWN,1.0,6,Other,61423,86429,147852,Meridian (West),Retail Store,40629.0,Other - Restaurant/Bar,13039.0,1996
37.0,Other - Education,12000.0,47.69766,-122.37346,BALLARD,1.0,1,Mixed Use Property,42172,0,42172,Crown Hill Center,Other - Entertainment/Public Assembly,11400.0,Social/Meeting Hall,9100.0,1926
85.0,Office,89075.0,47.61949,-122.35639,MAGNOLIA / QUEEN ANNE,1.0,5,Large Office,84210,18720,102930,190 Queen Anne,Parking,15164.0,None,0.0,1974
85.0,K-12 School,40374.0,47.70743,-122.28463,NORTH,1.0,1,K-12 School,38582,0,38582,John Rogers Elementary,None,0.0,None,0.0,1955
79.0,Office,123607.0,47.59962,-122.33247,DOWNTOWN,1.0,4,Large Office,164380,0,164380,Occidental Mall,Retail Store,20795.0,None,0.0,1900
57.0,Medical Office,236359.0,47.60705,-122.30966,CENTRAL,1.0,6,Medical Office,320946,0,320946,James Tower,Laboratory,86298.0,None,0.0,1910
91.0,Supermarket/Grocery Store,168735.0,47.69197,-122.35877,NORTHWEST,1.0,1,Supermarket and Grocery Store,106345,35545,141890,70100122-Greenwood,Parking,0.0,Parking,0.0,1970
91.0,K-12 School,60882.0,47.67363,-122.39152,BALLARD,1.0,2,K-12 School,57298,0,57298,Adams Elementary,None,0.0,None,0.0,1989
87.0,K-12 School,51410.0,47.57269,-122.39673,SOUTHWEST,1.0,1,K-12 School,51410,0,51410,Schmitz Park Building,None,0.0,None,0.0,1962
67.0,Office,10109.0,47.62296,-122.33884,LAKE UNION,1.0,2,Mixed Use Property,25920,0,25920,On Ballard- 425 Westlake,Other - Services,7016.0,Restaurant,3609.0,1920
66.0,Office,82355.0,47.60219,-122.33347,DOWNTOWN,1.0,6,Small and Mid-Sized Office,89355,0,89355,The Pioneer Building,Retail Store,7000.0,None,0.0,1900
66.0,Non-Refrigerated Warehouse,61880.0,47.61469,-122.31596,EAST,1.0,2,Warehouse,61880,0,61880,20172- Seattle / Capitol,None,0.0,None,0.0,1958
95.0,Office,522667.0,47.60614,-122.33674,DOWNTOWN,1.0,29,Large Office,438072,197231,635303,2nd and Seneca,Parking,194435.0,Convenience Store without Gas Station,6122.0,1991
58.0,Medical Office,270384.0,47.60921,-122.32425,EAST,1.0,14,Medical Office,282363,407795,690158,1101 Madison Tower,Parking,270383.0,None,0.0,1992
58.0,Other,28442.0,47.61552,-122.31744,EAST,1.0,2,Mixed Use Property,55916,19928,75844,Richmark Label,Office,28441.0,Parking,18961.0,1927
52.0,Non-Refrigerated Warehouse,30000.0,47.54491,-122.32758,GREATER DUWAMISH,1.0,2,Warehouse,28032,0,28032,Cedar Heights,None,0.0,None,0.0,1951
37.0,Other,54170.0,47.52305,-122.31899,GREATER DUWAMISH,1.0,2,Other,54170,0,54170,Care Center,None,0.0,None,0.0,1994
68.0,Office,57972.0,47.63616,-122.32718,LAKE UNION,1.0,5,Small and Mid-Sized Office,44860,9605,54465,1910 Fairview - new,Parking,0.0,None,0.0,1964
63.0,Non-Refrigerated Warehouse,55700.0,47.54912,-122.32819,GREATER DUWAMISH,1.0,1,Warehouse,55700,0,55700,NWCP-SEA Bldg B,None,0.0,None,0.0,1966
27.0,Non-Refrigerated Warehouse,23050.0,47.64793,-122.34358,LAKE UNION,1.0,1,Warehouse,23050,0,23050,1109 N NORTHLAKE WAY,None,0.0,None,0.0,1938
1.0,Senior Care Community,69035.0,47.61318,-122.32747,EAST,1.0,6,Senior Care Community,69035,26082,95117,FAERLAND TERRACE,Parking,26082.0,None,0.0,1969
75.0,Office,29035.0,47.58579,-122.3034,SOUTHEAST,1.0,3,Small and Mid-Sized Office,38075,0,38075,Wellspring Family Services,K-12 School,6213.0,Retail Store,2825.0,2009
83.0,Retail Store,89200.0,47.66024,-122.31278,NORTHEAST,1.0,2,Retail Store,89200,0,89200,University Book Store,None,0.0,None,0.0,1978
73.0,Retail Store,14344.0,47.56555,-122.33362,GREATER DUWAMISH,1.0,1,Mixed Use Property,30496,0,30496,Daniel Smith Inc,Manufacturing/Industrial Plant,10272.0,Office,8012.0,1947
100.0,Office,48159.0,47.61432,-122.31257,CENTRAL,1.0,6,Small and Mid-Sized Office,52000,0,52000,Bullitt Center,None,0.0,None,0.0,2013
72.0,Office,643083.0,47.61022,-122.33745,DOWNTOWN,1.0,30,Large Office,620338,134662,755000,Century Square - COS Compliance,Parking,126891.0,Restaurant,13422.0,1985
86.0,Office,80400.0,47.60247,-122.33621,DOWNTOWN,1.0,6,Large Office,112560,0,112560,Polson Building,Retail Store,16080.0,None,0.0,1910
49.0,Hotel,106860.0,47.66151,-122.31457,NORTHEAST,1.0,16,Hotel,106860,0,106860,Hotel Deca,None,0.0,None,0.0,1931
7.0,Office,13600.0,47.65564,-122.36191,BALLARD,1.0,2,Small and Mid-Sized Office,20535,0,20535,Brown Bear Car Wash,Distribution Center,8200.0,None,0.0,1988
80.0,Distribution Center,31845.0,47.66161,-122.39075,MAGNOLIA / QUEEN ANNE,1.0,1,Distribution Center,35946,0,35946,Century 21 Promotions Inc,Office,4101.0,None,0.0,1968
71.0,Supermarket/Grocery Store,46280.0,47.61318,-122.32122,EAST,1.0,3,Supermarket and Grocery Store,119190,0,119190,70500847 -- Harvard Market,None,0.0,None,0.0,1996
1.0,Office,81526.0,47.54103,-122.33766,DELRIDGE,1.0,3,Small and Mid-Sized Office,85126,0,85126,200 SW Michigan,None,0.0,None,0.0,1929
2.0,Restaurant,13592.0,47.62902,-122.33173,LAKE UNION,1.0,2,Restaurant,26519,0,26519,Yale Street Landing  and Ocean Alexander,Office,12927.0,None,0.0,1978
92.0,Non-Refrigerated Warehouse,36000.0,47.58903,-122.33361,GREATER DUWAMISH,1.0,2,Warehouse,40800,0,40800,(ID24705) Budget Sales- 1534 1st Ave S,Office,4800.0,None,0.0,1928
88.0,K-12 School,131909.0,47.72463,-122.35315,NORTHWEST,1.0,2,K-12 School,131013,0,131013,Broadview-Thomson K-8,None,0.0,None,0.0,1963
79.0,K-12 School,241066.0,47.65996,-122.33962,LAKE UNION,1.0,4,K-12 School,241066,0,241066,Lincoln Building,None,0.0,None,0.0,1997
61.0,Non-Refrigerated Warehouse,140520.0,47.53689,-122.33847,DELRIDGE,1.0,1,Warehouse,140520,0,140520,Jones Stevedoring Seattle Building,None,0.0,None,0.0,1968
19.0,Non-Refrigerated Warehouse,26094.0,47.56121,-122.33872,GREATER DUWAMISH,1.0,1,Warehouse,26094,0,26094,South Seattle Business Park- Bldg A,None,0.0,None,0.0,1953
95.0,Office,118016.0,47.62402,-122.33755,LAKE UNION,1.0,5,Large Office,118248,66234,184482,Interurban Exchange II - SEDO,Parking,66234.0,Other,1595.0,2009
55.0,Medical Office,28841.0,47.70676,-122.32264,NORTH,1.0,3,Medical Office,28841,0,28841,5th Ave Professional Center,None,0.0,None,0.0,1988
100.0,Supermarket/Grocery Store,63225.0,47.56895,-122.33775,GREATER DUWAMISH,1.0,1,Supermarket and Grocery Store,63225,0,63225,RESTAURANT DEPOT SEATTLE (ID503),None,0.0,None,0.0,2008
97.0,Self-Storage Facility,23250.0,47.54514,-122.28596,GREATER DUWAMISH,1.0,1,Self-Storage Facility,23100,0,23100,U-Haul Moving & Storage of SE Seattle,None,0.0,None,0.0,1955
93.0,K-12 School,42128.0,47.70597,-122.36113,NORTHWEST,1.0,1,K-12 School,42128,0,42128,Viewlands Elementary,None,0.0,None,0.0,1954
100.0,Senior Care Community,244500.0,47.70178,-122.32352,NORTH,1.0,6,Senior Care Community,244500,0,244500,Aljoya Thornton Place,None,0.0,None,0.0,2009
14.0,Worship Facility,35844.0,47.50959,-122.37417,SOUTHWEST,1.0,1,Worship Facility,35844,0,35844,Hillcrest Presbyterian Church,None,0.0,None,0.0,1977
91.0,Office,598801.0,47.62112,-122.33629,LAKE UNION,1.0,12,Large Office,571329,0,571329,City Place IV - SEDO,Parking,310699.0,Other,26203.0,2010
56.0,Office,71751.0,47.70105,-122.32659,NORTH,1.0,5,Small and Mid-Sized Office,74880,0,74880,Northgate Exec Center B,Parking,0.0,None,0.0,1974
70.0,Refrigerated Warehouse,76486.0,47.56158,-122.32754,GREATER DUWAMISH,1.0,1,Refrigerated Warehouse,76354,0,76354,Uwajimaya (Seattle 5),None,0.0,None,0.0,1971
61.0,Office,41958.0,47.60953,-122.33647,DOWNTOWN,1.0,8,Small and Mid-Sized Office,60660,0,60660,MiKen Building,Retail Store,4800.0,None,0.0,1920
15.0,Movie Theater,33392.0,47.70197,-122.34219,NORTHWEST,1.0,1,Other,33392,0,33392,Oak Tree 6,None,0.0,None,0.0,1986
69.0,Retail Store,37247.0,47.55772,-122.33017,GREATER DUWAMISH,1.0,1,Retail Store,37247,0,37247,Grainger Branch 756,None,0.0,None,0.0,1964
100.0,Parking,104922.0,47.61915,-122.34857,LAKE UNION,1.0,6,Mixed Use Property,108912,104922,213834,Fisher Plaza - West Building,Data Center,54385.0,Office,37721.0,2001
73.0,Senior Care Community,46539.0,47.6441,-122.34795,MAGNOLIA / QUEEN ANNE,1.0,2,Senior Care Community,46539,0,46539,Queen Anne Healthcare,None,0.0,None,0.0,1970
98.0,Office,20671.0,47.63128,-122.37387,MAGNOLIA / QUEEN ANNE,1.0,2,Small and Mid-Sized Office,20671,0,20671,1430-1448 Elliott Ave W,None,0.0,None,0.0,1940
76.0,Hotel,113702.0,47.62614,-122.3467,MAGNOLIA / QUEEN ANNE,1.0,4,Hotel,148022,14200,162222,Hampton Inn Seattle Center,Parking,32692.0,None,0.0,1996
88.0,Office,95943.0,47.66065,-122.31689,NORTHEAST,1.0,6,Large Office,90803,44248,135051,4311 Roosevelt,Parking,42500.0,None,0.0,2002
13.0,Urgent Care/Clinic/Other Outpatient,158738.0,47.60953,-122.32793,EAST,1.0,8,Other,158738,0,158738,VM Seattle Hospital & Medical Center - Buck Pavilion,None,0.0,None,0.0,1975
45.0,Refrigerated Warehouse,21870.0,47.58217,-122.33263,GREATER DUWAMISH,1.0,2,Refrigerated Warehouse,21870,0,21870,bnr corporation,None,0.0,None,0.0,1955
54.0,Senior Care Community,296313.0,47.55837,-122.37751,SOUTHWEST,1.0,5,Senior Care Community,217603,0,217603,PSSA - The Mount,Parking,0.0,None,0.0,1922
75.0,K-12 School,46100.0,47.60776,-122.32481,EAST,1.0,4,K-12 School,46100,0,46100,O'Dea High School,Parking,0.0,None,0.0,1923
100.0,Distribution Center,65164.0,47.57227,-122.33843,GREATER DUWAMISH,1.0,1,Distribution Center,16300,0,16300,3420/3430 E. Marginal Way Whse,None,0.0,None,0.0,1952
76.0,Medical Office,65069.0,47.70087,-122.32379,NORTH,1.0,2,Medical Office,38745,0,38745,311 NGT Northgate Med,Parking,0.0,None,0.0,1968
41.0,Office,24988.0,47.55127,-122.32576,GREATER DUWAMISH,1.0,2,Small and Mid-Sized Office,25872,0,25872,Building O,None,0.0,None,0.0,1969
55.0,Office,12314.0,47.59954,-122.33327,DOWNTOWN,1.0,3,Small and Mid-Sized Office,28760,0,28760,The Occidental Building,Retail Store,6020.0,Non-Refrigerated Warehouse,6000.0,1900
1.0,Non-Refrigerated Warehouse,12644.0,47.59393,-122.32211,GREATER DUWAMISH,1.0,2,Warehouse,22058,0,22058,CSC Meter Shop (G),Office,7286.0,None,0.0,1967
9.0,Office,24990.0,47.53161,-122.29944,GREATER DUWAMISH,1.0,2,Small and Mid-Sized Office,24990,0,24990,Airport - Main Terminal,None,0.0,None,0.0,1929
89.0,Office,44417.0,47.59728,-122.31587,DOWNTOWN,1.0,5,Small and Mid-Sized Office,48237,22095,70332,The Weller Building,Parking,25915.0,None,0.0,2001
75.0,Retail Store,20000.0,47.57403,-122.3336,GREATER DUWAMISH,1.0,1,Retail Store,20000,0,20000,OLD WESTERN STEEL CASTING CO,None,0.0,None,0.0,1914
8.0,Other,28109.0,47.57058,-122.35626,DELRIDGE,1.0,2,Other,28109,0,28109,Fraser Marine Building,None,0.0,None,0.0,1966
32.0,Non-Refrigerated Warehouse,30000.0,47.55966,-122.33146,GREATER DUWAMISH,1.0,1,Warehouse,30000,0,30000,McKinstry SEA - 4800 Denver Warehouse,Parking,0.0,None,0.0,1960
49.0,Office,87391.0,47.60991,-122.33687,DOWNTOWN,1.0,10,Large Office,130513,0,130513,Joshua Green Building,Retail Store,32264.0,Restaurant,10858.0,1910
100.0,Other,24717.0,47.58788,-122.33458,GREATER DUWAMISH,1.0,3,Other,27690,0,27690,1701 First Ave South LLC,Parking,0.0,None,0.0,1910
53.0,Non-Refrigerated Warehouse,17500.0,47.70983,-122.31865,NORTH,1.0,2,Mixed Use Property,32009,0,32009,Display Supply Inc,Retail Store,15770.0,Office,4000.0,1952
71.0,Other,33708.0,47.61314,-122.32262,EAST,1.0,3,Other,33708,0,33708,Knights of Columbus,None,0.0,None,0.0,1912
34.0,Other - Entertainment/Public Assembly,1172127.0,47.59085,-122.33354,GREATER DUWAMISH,1.0,3,Other,1172127,0,1172127,Safeco Field,None,0.0,None,0.0,1999
83.0,Office,47145.0,47.60159,-122.32915,DOWNTOWN,1.0,6,Small and Mid-Sized Office,73470,0,73470,Prefontaine,Non-Refrigerated Warehouse,9477.0,Retail Store,9477.0,1909
97.0,Retail Store,36071.0,47.56514,-122.28781,SOUTHEAST,1.0,1,Retail Store,36071,0,36071,Jumbo chinese restaurant,None,0.0,None,0.0,1968
21.0,Office,240984.0,47.52429,-122.31234,GREATER DUWAMISH,14.0,2,Large Office,302494,31874,334368,South Park,Laboratory,72963.0,Other - Utility,16766.0,1980
44.0,K-12 School,96154.0,47.687,-122.30013,NORTHEAST,5.0,3,K-12 School,21500,0,21500,University Prep Academy,None,0.0,None,0.0,1989
64.0,Non-Refrigerated Warehouse,33576.0,47.66294,-122.29521,NORTHEAST,1.0,2,Warehouse,33576,0,33576,Bowman Building 9742,None,0.0,None,0.0,1980
32.0,Office,92300.0,47.67828,-122.26456,NORTHEAST,1.0,2,Small and Mid-Sized Office,96300,0,96300,Seattle Children's Hospital 70th/Sand Point Way Administrative Offices,Data Center,4944.0,None,0.0,2002
1.0,Parking,111774.0,47.58924,-122.33566,GREATER DUWAMISH,1.0,6,Mixed Use Property,174226,111774,286000,Stadium Innovation Center,Office,108747.0,Other,49271.0,2009
